"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",first,"mixed.csv",100,20,true,"R fread parallel",1,0.003561974,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread parallel",1,0.0008819103,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",2,0.05264306,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread parallel",2,0.003540993,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread parallel",2,0.0008599758,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",3,0.05315804,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread parallel",3,0.003526926,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread parallel",3,0.000854969,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",4,0.05084395,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread parallel",4,0.003615856,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread parallel",4,0.0008778572,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",5,0.05306196,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R fread parallel",5,0.003489017,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R fread parallel",5,0.0008587837,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R readr",1,0.05421615,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R readr",1,0.003246069,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R readr",1,0.002858877,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R readr",2,0.03206778,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R readr",2,0.003134012,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R readr",2,0.002787113,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R readr",3,0.03181005,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R readr",3,0.003075838,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R readr",3,0.002799988,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R readr",4,0.03176594,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R readr",4,0.003132105,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R readr",4,0.002768993,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"R readr",5,0.0319109,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"R readr",5,0.003152847,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"R readr",5,0.002804995,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",1,0.002427148999999851,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Pandas",1,0.0043138419999992905,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Pandas",1,0.003983482000000649,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",2,0.0023067230000000105,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Pandas",2,0.00433156400000001,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Pandas",2,0.003920850000000087,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",3,0.0023273310000000436,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Pandas",3,0.004336317000000034,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Pandas",3,0.0039849849999999964,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",4,0.0023233340000000657,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Pandas",4,0.004304748000000025,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Pandas",4,0.003932335999999981,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Pandas",5,0.002326150000000027,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Pandas",5,0.004400546000000061,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Pandas",5,0.0040117139999999996,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.292890556,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.0038436230000000737,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",1,0.0028698970000000656,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.29094773300000004,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.003798235999999955,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",2,0.0029595199999999933,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.29195287799999997,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.0037928769999999723,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",3,0.002775882999999979,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.29214226499999996,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.003760567000000048,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",4,0.002731466999999932,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.29056446399999997,NaN,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.003613939000000066,NaN,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Python Arrow parallel",5,0.002822028999999948,NaN,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,4.120168209,3.42071086e8,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,0.054700845,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",1,0.05336326,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,4.103782897,3.42071086e8,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,0.055298415,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",second,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",2,0.05477755,1.252096e6,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,4.096682627,3.42071086e8,"MacOS",2020-04-28T07:25:20.719
"master",first,"uniform_datetime.csv",100,20,true,"Julia TextParse.jl",3,0.055137189,1.252096e6,"MacOS",2020-04-28T07:25:20.719
