"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",first,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.00360874,80.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia Pandas.jl",5,0.00305873,80.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread",1,0.03026032,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread",1,0.0008890629,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread",1,0.000631094,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread",2,0.02993536,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread",2,0.0009400845,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread",2,0.0006358624,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread",3,0.02994967,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread",3,0.000939846,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread",3,0.0006875992,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread",4,0.02952814,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread",4,0.0009126663,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread",4,0.000667572,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread",5,0.02812338,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread",5,0.0008811951,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread",5,0.0006477833,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",1,0.02852201,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread parallel",1,0.0008866787,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread parallel",1,0.0006260872,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",2,0.02950525,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread parallel",2,0.0009047985,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread parallel",2,0.0006763935,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",3,0.0285399,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread parallel",3,0.0008833408,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread parallel",3,0.0006673336,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",4,0.03086042,NaN,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"R fread parallel",4,0.000888586,NaN,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"R fread parallel",4,0.000623703,NaN,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"R fread parallel",5,0.02894521,NaN,"Linux",2020-05-02T06:13:38.426
